nr,country,year,govexp,fr,fr1,fr2,er,er1,er2,rr,bbr,bbr1,bbr2,bbr_d,dr,er_nat_basis,er_nat_2lvls,rr_nat_basis,bbr_nat_basis,bbr_nat_2lvls,dr_nat_basis,er_sup_basis,rr_sup_basis,bbr_sup_basis,dr_sup_basis,er_nat_mn,rr_nat_mn,bbr_nat_mn,dr_nat_mn,er_sup_mn,rr_sup_mn,bbr_sup_mn,dr_sup_mn,er_nat_enf,rr_nat_enf,bbr_nat_enf,dr_nat_enf,er_sup_enf,rr_sup_enf,bbr_sup_enf,dr_sup_enf,ceil,ind,ind_mn,frl,reg_gk,ref_gk,gk,debt_ratio,def_ratio,ratio65,five,bailout,gdp,pop,debt,ln_govexp,govexp_growth,ln_gdp,gdp_growth,ln_pop,pop_growth,ln_debt,debt_growth,consultation,inpatient_discharge,inpatient_discharge_mil,length,curative_discharge_mil,occupancy_rate,mand,mand_us
3,Belgium,1992,14824.3,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,134.129,,15.2,0,0,302081626566.909,10045160,405179064897.9293,9.604023,,26.433964,.015192032,16.122601,.0040569305,26.727594,.036857605,7.8,,,,,82,1,1
3,Belgium,1993,14775.5,1,1,0,1,0,0,0,1,1,0,2,2,2,1,0,0,0,0,0,0,4,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,2,0,138.353,,15.4,0,0,299175984688.849,10084480,413918950096.5633,9.6007261,-.0032968521,26.424297,-.0096664429,16.126509,.0039081573,26.748936,.021341324,7.8,,,,,81.09999999999999,1,1
3,Belgium,1994,14718.7,1,1,1,1,1,0,0,1,1,1,2,2,2,1,0,0,0,0,0,0,4,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,2,0,136.518,,15.5,0,0,308830308356.053,10115600,421608960361.5164,9.5968742,-.0038518906,26.456059,.031761169,16.129589,.003080368,26.767344,.018407822,7.6,,,,,79.59999999999999,1,1
3,Belgium,1995,15816.5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,130.745,-4.44588310902767,15.7,0,0,316195161437.93,10136810,413409363822.0216,9.6688089,.0719347,26.479626,.0235672,16.131683,.0020942688,26.747704,-.019639969,7.7,,,,,79.7,1,1
3,Belgium,1996,16960.4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,128.232,-3.9313334136018,16,0,0,321233429097.65,10156640,411924050800.4985,9.738637,.069828033,26.495434,.015808105,16.133638,.0019550323,26.744104,-.0035991669,7.7,,,,,79.5,1,1
3,Belgium,1997,16667.2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,123.553,-2.12493749142581,16.2,0,0,333152605075.157,10181250,411620038148.5087,9.7211981,-.017438889,26.531866,.036432266,16.136059,.0024204254,26.743366,-.00073814392,7.6,,,,,77.7,1,1
3,Belgium,1998,17149,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2,0,118.552,-.947972194976332,16.5,0,0,339733306021.983,10203010,402760628955.1813,9.7496948,.028496742,26.551426,.01955986,16.138193,.0021343231,26.721609,-.021757126,7.7,,,,,78.90000000000001,1,1
3,Belgium,1999,18093.6,1,1,1,0,1,1,1,1,1,1,2,2,0,0,2,0,0,0,0,0,4,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,114.62,-.55088319834907,16.6,0,0,351839043400.816,10226420,403277911546.0153,9.8033133,.053618431,26.586439,.035013199,16.140486,.0022926331,26.722891,.0012817383,7.6,,,,16819.2,78.59999999999999,1,1
3,Belgium,2000,18848.6,1,1,1,0,0,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,109.031,-.071914863954272,16.7,0,0,364623660072.874,10251250,397552822814.0553,9.8441935,.040880203,26.622131,.035692215,16.14291,.0024242401,26.708593,-.014297485,7.6,1722494,16802.8,8.4,16708.7,78.8,1,1
3,Belgium,2001,19612.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,107.763,.17186629945671,16.8,0,0,367582672614.307,10286570,396118115489.3557,9.8839226,.039729118,26.630215,.0080833435,16.146349,.0034389496,26.704979,-.0036144257,7.5,1712142,16644.4,8.4,16542.3,78,1,1
3,Belgium,2002,19872.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,104.879,.045298384018323,16.9,0,0,374127526248.446,10332780,392381208254.1077,9.8970871,.01316452,26.647863,.017648697,16.150831,.0044822693,26.695499,-.0094795227,7.5,1699658,16449.2,8.300000000000001,16348,80.40000000000001,1,1
3,Belgium,2003,22212.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,101.226,-1.76105746947498,17,0,0,377024832579.803,10376130,381647157027.2313,10.008429,.11134148,26.655577,.0077133179,16.155018,.0041866302,26.667763,-.027736664,7.4,1696156,16346.7,8.300000000000001,16249.8,75.90000000000001,1,1
3,Belgium,2004,23622,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,96.617,-.158179645208914,17.1,0,0,390729049353.815,10421140,377510685614.1755,10.069934,.061505318,26.69128,.035703659,16.159348,.0043296814,26.656864,-.01089859,7.2,1700966,16322.3,8.1,16065.3,74.7,1,1
3,Belgium,2005,23991.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,94.711,-2.57219541480861,17.2,0,0,398912003097.156,10478620,377813547253.3474,10.085446,.015512466,26.712008,.020727158,16.164848,.0055007935,26.657667,.00080299377,7.2,1710575,16324.4,8,16070,74.8,1,1
3,Belgium,2006,24069.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,90.743,.213217331676167,17.2,0,0,408882106302.454,10547960,371031889722.0358,10.088717,.0032711029,26.736692,.024684906,16.171444,.0065956116,26.639553,-.01811409,6.5,1712899,16239.1,7.9,15987.7,74.09999999999999,1,1
3,Belgium,2007,24739.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,86.849,.061471426955177,17,0,0,422774105284.107,10625700,367175082698.1941,10.116169,.027451515,26.770103,.033411026,16.178785,.0073413849,26.629105,-.010448456,6.5,1718687,16174.8,7.8,15931.9,73.59999999999999,1,1
3,Belgium,2008,26633.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,92.188,-1.10908700637734,17,0,0,425932886131.54,10709970,392659009066.9441,10.189937,.073767662,26.777548,.0074443817,16.186686,.007900238,26.696207,.067102432,6.8,1788221,16696.8,8.1,16450.7,74,1,1
3,Belgium,2009,28166.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,99.215,-5.38914103692575,17,0,0,416200285245.599,10796490,412933113006.4211,10.245874,.055937767,26.754433,-.023115158,16.194731,.0080451965,26.746552,.050344467,6.9,1799836,16670.6,8.199999999999999,16419.7,78.09999999999999,1,1
3,Belgium,2010,28302.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,99.45399999999999,-3.97128465821786,17.1,0,0,427416720715.554,10920270,425083025420.4471,10.250691,.004817009,26.781025,.026592255,16.206131,.011400223,26.775551,.028999329,6.6,1815427,16662,8.1,16416.9,78.2,1,1
3,Belgium,2011,29136,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,102.03,-4.10919373473382,17,0,0,435096258327.774,11047740,443928712371.8278,10.27973,.029038429,26.798834,.017808914,16.217737,.011606216,26.81893,.04337883,6.7,1832002,16582.6,8,16335.2,78,1,1
3,Belgium,2012,29704,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,103.865,-4.20880235610541,17.3,0,0,435754161948.869,11128250,452596060308.1928,10.299037,.019307137,26.800344,.0015106201,16.224997,.0072593689,26.838266,.0193367,6.7,1849829,16622.8,7.9,16378.7,78.40000000000001,1,1
3,Belgium,2013,29937.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,104.435,-3.02959773261455,17.5,0,0,435826744433.382,,455155660549.0026,10.306854,.0078172684,26.80051,.00016593933,,,26.843904,.0056381226,6.7,1845806,16505.7,7.8,16266.4,79.59999999999999,1,1
3,Belgium,2014,,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,106.551,-3.07622996033876,17.7,0,0,441703262101.557,,470639242801.83,,,26.813904,.013393402,,,26.877357,.033452988,6.7,1858651,16581.7,7.6,16438.1,78.40000000000001,1,1
4,Canada,1985,39041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66.208,-8.4278472117653,10.3,0,0,745255021762.7679,25842000,493418444808.6934,10.572368,,27.336992,,17.067513,,26.924623,,6.2,,,,,83.40000000000001,0,0
4,Canada,1986,40888.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.434,-6.9863666698446,10.5,0,0,761637376420.96,26100000,536451669708.3389,10.618614,.046246529,27.358736,.021743774,17.077446,.0099334717,27.008242,.083618164,6.4,,,,,83.59999999999999,0,0
4,Canada,1987,42203.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.925,-5.31991901050136,10.7,0,0,792424868156.692,26447000,562027337740.1338,10.650251,.031637192,27.398363,.039627075,17.090652,.013206482,27.054817,.046575546,6.6,,,,,83.2,0,0
4,Canada,1988,43889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.702,-4.30476568743484,10.9,0,0,829966998464.802,26792000,586803267254.5844,10.689419,.039167404,27.444653,.046289444,17.103615,.012962341,27.097956,.043138504,6.6,,,,,82.7,0,0
4,Canada,1989,46023.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71.93899999999999,-4.55184103457863,11.1,0,0,849682541904.384,27277000,611253123820.5949,10.736912,.047492981,27.468128,.023475647,17.121555,.017940521,27.138777,.040821075,6.8,,,,,78.59999999999999,0,0
4,Canada,1990,48369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,74.773,-5.70291069081107,11.3,0,0,850778859045.407,27691140,636152876274.0222,10.786614,.049702644,27.469418,.0012893677,17.136623,.015068054,27.178705,.039928436,6.7,,,,,78.59999999999999,0,0
4,Canada,1991,51251.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,81.81399999999999,-8.14983990057962,11.5,0,0,832740488495.25,28037420,681298303257.5038,10.844508,.057893753,27.447989,-.021429062,17.14905,.012426376,27.247267,.068561554,6.9,,,,,78.59999999999999,0,0
4,Canada,1992,52801.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,89.52200000000001,-8.946410639941121,11.6,0,0,839855009731.4659,28371260,751855001811.803,10.874295,.029787064,27.456495,.0085067749,17.160887,.011837006,27.34581,.098543167,6.9,,,,,78,0,0
4,Canada,1993,52484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,95.426,-8.557522884524481,11.7,0,0,861753143221.976,28684760,822336554451.0028,10.868263,-.0060319901,27.482235,.02573967,17.171877,.010990143,27.435415,.089605331,6.8,,,,,78.5,0,0
4,Canada,1994,52081.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,98.148,-6.57574917005169,11.8,0,0,900997022729.6899,29000660,884310557868.736,10.860563,-.0076999664,27.526768,.044532776,17.182829,.010951996,27.508074,.072658539,6.6,,,,,,0,0
4,Canada,1995,51268.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.739,-5.18738245998362,12,0,0,925670783321.099,29302310,932511490409.8419,10.844826,-.015737534,27.553785,.027017593,17.193176,.010347366,27.561148,.053073883,6.5,,,,11047.1,85.2,0,0
4,Canada,1996,50610.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.829,-2.72069711081266,12.1,0,0,941218611968.434,29610220,949021314261.6522,10.83191,-.012915611,27.570442,.016656876,17.20363,.010454178,27.578697,.017549515,6.4,,,,10414.1,85.40000000000001,0,0
4,Canada,1997,52075.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,95.859,.24869952716113,12.2,0,0,981252139007.547,29905950,940618487931.2444,10.860446,.028535843,27.612095,.041652679,17.213568,.0099372864,27.569803,-.0088939667,6.3,,,,10112.7,84.59999999999999,0,0
4,Canada,1998,56002.6,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,93.67,.218181042254573,12.4,0,0,1021857973513.26,30155170,957174363789.8706,10.933153,.072707176,27.652643,.040548325,17.221867,.0082988739,27.587252,.017448425,6.4,,,,9910.799999999999,87,0,0
4,Canada,1999,57012.3,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,89.506,1.78803252705942,12.5,0,0,1072923271924.06,30401290,960330703768.3491,10.951022,.017868996,27.701408,.048765182,17.229996,.0081291199,27.590544,.0032920837,7.3,,,,9685.299999999999,90.09999999999999,0,0
4,Canada,2000,59599.5,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,81.01600000000001,2.92349280647327,12.6,0,0,1127890006148.99,30685730,913771367381.6659,10.995402,.044380188,27.751369,.04996109,17.239307,.009311676,27.540846,-.049697876,7.4,,,,9402,91.2,0,0
4,Canada,2001,63218.4,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,82.15900000000001,.74966791026782,12.6,0,0,1146933440931.94,31019020,942309045735.2726,11.054351,.058948517,27.768112,.016742706,17.250111,.010803223,27.5716,.030754089,7.5,,,,9086.299999999999,89.7,0,0
4,Canada,2002,66462.39999999999,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,80.46299999999999,.032704136022303,12.7,0,0,1179068569293.65,31353660,948713942910.7495,11.104392,.050041199,27.795746,.027633667,17.260841,.010730743,27.578373,.006772995,7.5,,,,8833.700000000001,89.40000000000001,0,0
4,Canada,2003,69461.39999999999,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,76.578,.057825427992146,12.8,0,0,1201769172738.27,31639670,920290797099.5125,11.148526,.04413414,27.814816,.019069672,17.269922,.0090808868,27.547956,-.030416489,7.8,,,,8806.9,90.3,0,0
4,Canada,2004,71964.60000000001,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,72.47499999999999,1.00204480542797,13,0,0,1239490389550.12,31940680,898320659826.4495,11.183929,.035403252,27.845722,.030906677,17.27939,.0094680786,27.523792,-.0241642,7.7,,,,8761.5,91,0,0
4,Canada,2005,73937.10000000001,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,71.185,1.66341102645819,13.1,0,0,1278697297739.04,32245210,910240671395.5356,11.21097,.027040482,27.876863,.031141281,17.288879,.0094890594,27.536974,.013181686,7.8,,,,8732.1,90,0,0
4,Canada,2006,76815.39999999999,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.375,1.78989912257482,13.3,0,0,1312221949307.56,32576070,923476196825.1954,11.249161,.038190842,27.902742,.025878906,17.299089,.010210037,27.551411,.014436722,7.6,,,,8575.5,88.7,0,0
4,Canada,2007,79447.8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66.70999999999999,1.45100322077975,13.5,0,0,1338575660979.98,32927520,892963823439.7445,11.282855,.033694267,27.922626,.019884109,17.30982,.010730743,27.517813,-.033597946,7.6,,,,8448.200000000001,88.3,0,0
4,Canada,2008,81901.89999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.84099999999999,-.300618964101776,13.7,0,0,1354308987342.4,33317660,959406029723.2295,11.313277,.030422211,27.934313,.011686325,17.321598,.011777878,27.589581,.071767807,7.7,,,,8364.9,89.09999999999999,0,0
4,Canada,2009,89254.89999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,83.00100000000001,-4.52007030908563,13.9,0,0,1317587278380.17,33726920,1093610616928.325,11.399252,.085974693,27.906824,-.027488708,17.333807,.012208939,27.720507,.13092613,7.6,,,,8282.799999999999,90.09999999999999,0,0
4,Canada,2010,91630.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,84.562,-4.93024011358919,14.2,0,0,1362046037200.8,34126550,1151773369977.741,11.425519,.026267052,27.94001,.033185959,17.345587,.011779785,27.772324,.05181694,7.7,,,,8286.799999999999,88.7,0,0
4,Canada,2011,92246.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,85.333,-3.7466643991455,14.5,0,0,1402364222023.89,34483980,1196679461579.646,11.432221,.0067024231,27.969181,.02917099,17.356005,.010417938,27.810572,.038248062,7.8,,,,8354.299999999999,91,0,0
4,Canada,2012,93642.60000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87.944,-3.08990305067786,14.9,0,0,1429329563259.2,34880490,1257009591112.671,11.447241,.015019417,27.988226,.019044876,17.367437,.011432648,27.859756,.049184799,7.7,,,,8349.6,91.09999999999999,0,0
4,Canada,2013,95096.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87.657,-2.70828609977946,15.2,0,0,1457966734707.8,,1278009900642.816,11.46265,.01540947,28.008064,.019838333,,,27.876326,.016569138,7.6,,,,8360.9,91.2,0,0
4,Canada,2014,96025.60000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87.91,-1.64122119994344,15.6,0,0,1493530578900.03,,1312962731911.016,11.47237,.0097198486,28.032164,.02409935,,,27.903307,.026981354,7.7,,,,8339.5,91.3,0,0
5,Chile,1985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,5.8,0,1,,12102170,,,,,,16.308895,,,,,,,,,,0,0
5,Chile,1986,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,5.9,0,1,82933023489.989,12317490,,,,25.141298,,16.32653,.017635345,,,,,,,,,0,0
5,Chile,1987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,5.9,0,1,88401854078.978,12532820,,,,25.205158,.06385994,16.343861,.01733017,,,,,,,,,0,0
5,Chile,1988,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,6,0,1,94865165203.159,12748140,,,,25.275723,.07056427,16.360895,.017034531,,,,,,,,,0,0
5,Chile,1989,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,6,0,1,104883148264.862,12963460,,,,25.376112,.10038948,16.377645,.016750336,,,,,,,,,0,0
5,Chile,1990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.635,,6.1,0,1,108761285311.326,13178780,47457986845.5971,,,25.412422,.036310196,16.394119,.01647377,24.583111,,,,,,,,0,0
5,Chile,1991,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.389,,6.2,0,0,117429451588.505,13422010,43905697654.42614,,,25.489103,.076681137,16.412407,.018287659,24.50531,-.077800751,,,,,,,0,0
5,Chile,1992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30.641,,6.3,0,0,131847467264.423,13665240,40399382444.49184,,,25.604912,.11580849,16.430367,.017959595,24.422081,-.083229065,,,,,,,0,0
5,Chile,1993,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28.293,,6.4,0,0,141058679483.688,13908470,39909732186.31985,,,25.672441,.067529678,16.448009,.017642975,24.409885,-.012195587,,,,,,,0,0
5,Chile,1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.83,,6.5,0,0,149110476898.818,14151710,34041921876.00015,,,25.727953,.055511475,16.465345,.017335892,24.250858,-.1590271,,,,,,,0,0
5,Chile,1995,3188.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17.414,,6.5,0,0,164957307955.542,14394940,28725665607.37809,8.0673056,,25.828953,.10099983,16.482388,.01704216,24.081057,-.16980171,,,,,,,0,0
5,Chile,1996,3485.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.753,,6.7,0,0,177186428269.262,14595500,26140313762.56422,8.1564245,.089118958,25.900469,.071516037,16.496223,.013835907,23.986744,-.094312668,,,,,,,0,0
5,Chile,1997,3723.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.915,,6.8,0,0,189823336408.276,14796080,24515683897.12884,8.222312,.065887451,25.96936,.068891525,16.509872,.013648987,23.922579,-.064165115,,,,,,,0,0
5,Chile,1998,4115.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.183,,6.9,0,0,197598406428.525,14996650,24073413855.1872,8.322443,.10013103,26.009502,.040142059,16.523338,.013465881,23.904373,-.018205643,,,,,,,0,0
